
1995 SIDM        QDX       365
1995 SILM        MM        363
1995 SILM        MN        363
1995 SILM        MX        363
1995 SILM        SE        363
1995 SIWY        GD        363
1995 SIWY        HH        365
1995 SIWY        HH1       365
1995 SIWY        MM        365
1995 SIWY        MN        365
1995 SIWY        MX        365
1995 SIWY        QD        362
1995 SIWY        QD1       363
1995 SIWY        SE        365
1995 SIWY        WE        177
1995 SIWY        WK        364
1995 SIWY        WL        364
1995 SIWY        WP        176
1995 SIWY        WT        179
1995 SIWY        WZ        364
1995 SLAW        MM        363
1995 SLAW        MN        363
1995 SLAW        MX        363
1995 SLAW        SE        365
1995 SMBM        QDX       273
1995 SMGM        QDX       365
1995 SMTT        GD        355
1995 SMTT        HH        355
1995 SMTT        PP        337
1995 SMTT        QD        355
1995 SNLW        MM        364
1995 SNLW        MN        364
1995 SNLW        MX        364
1995 SNLW        SE        365
1995 SNYD        GD        341
1995 SNYD        HH        341
1995 SNYD        PP        322
1995 SNYD        QD        341
1995 SOPASSWY    MM        364
1995 SOPASSWY    MN        364
1995 SOPASSWY    MX        364
1995 SOPASSWY    SE        365
1995 SPRM        MM        364
1995 SPRM        MN        364
1995 SPRM        MX        364
1995 SPRM        SE        365
1995 SRAM        QD        365
1995 SRBB        GD        365
1995 SRBB        HH        365
1995 SRBB        QD        365
1995 SRBB        QDX       365
1995 SRDM        GD        364
1995 SRDM        QD        356
1995 SRDM        QJ        364
1995 SRDM        QRD       356
1995 SRDM        RAD       364
1995 SRDM        RBD       364
1995 SRLM        GD        144
1995 SRLM        QDX       365
1995 SRLY        GD        283
1995 SRLY        HH        282
1995 SRLY        QD        282
1995 SRLY        QDX       365
1995 SRST        GD        364
1995 SRST        HH        364
1995 SRST        PP        352
1995 SRST        QD        364
1995 STMB        GD        259
1995 STMB        HH        256
1995 STMB        QD        256
1995 STMB        QDX       365
1995 STMB        QD_BAL    365
1995 STMB        QUD       365
1995 STMB        QUD_CAN   365
1995 STMB        QUD_US    365
1995 STMB        QUX       365
1995 STMC        GJ        247
1995 STMC        HJ        247
1995 STMC        QCX       365
1995 STMC        QJ        247
1995 STMC        QJX       365
1995 SUCT        GD        363
1995 SUCT        HH        363
1995 SUCT        PP        348
1995 SUCT        QD        363
1995 SUCY        MM        364
1995 SUCY        MN        364
1995 SUCY        MX        364
1995 SUCY        SE        365
1995 SUKT        GD        363
1995 SUKT        HH        363
1995 SUKT        PP        348
1995 SUKT        QD        363
1995 SUMM        MM        359
1995 SUMM        MN        359
1995 SUMM        MX        359
1995 SUMM        PP        343
1995 SUTT        GD        364
1995 SUTT        HH        363
1995 SUTT        PP        337
1995 SUTT        QD        363
1995 SVCPLACO    GD        365
1995 SVCPLACO    HH        349
1995 SVCPLACO    MM        314
1995 SVCPLACO    MN        314
1995 SVCPLACO    MX        314
1995 SVCPLACO    QD        349
1995 SWWY        GD        363
1995 SWWY        HH        365
1995 SWWY        HH1       365
1995 SWWY        MM        364
1995 SWWY        MN        364
1995 SWWY        MX        364
1995 SWWY        PP        334
1995 SWWY        QD        364
1995 SWWY        QD1       363
1995 SWWY        QDX       183
1995 SWWY        SE        365
1995 SWWY        SE_PCT    365
1995 SYLY        MM        332
1995 SYLY        MN        332
1995 SYLY        MX        332
1995 SYLY        SE        363
1995 SYRW        MM        360
1995 SYRW        MN        360
1995 SYRW        MX        360
1995 SYRW        SE        365
1995 TCWY        MM        363
1995 TCWY        MN        363
1995 TCWY        MX        363
1995 TCWY        SE        365
1995 TDNE        GJ        365
1995 TDNE        HJ        365
1995 TDNE        HJ1       365
1995 TDNE        QJ        365
1995 TDNE        QJ1       365
1995 TETM        QDX       365
1995 TFMT        GD        364
1995 TFMT        HH        362
1995 TFMT        MM        364
1995 TFMT        MN        364
1995 TFMT        MX        364
1995 TFMT        PP        349
1995 TFMT        QD        362
1995 TFMT        QDX       365
1995 TFMT        SE        364
1995 TFMT        SE_AVG    365
1995 TFMT        SE_PCT    364
1995 THMW        MM        225
1995 THMW        MN        225
1995 THMW        MX        225
1995 THMW        SE        365
1995 TIBM        MM        364
1995 TIBM        MN        364
1995 TIBM        MX        364
1995 TIBM        SE        365
1995 TIEW        SE        365
1995 TMRM        GD        365
1995 TMRM        HH        358
1995 TMRM        QD        358
1995 TMRM        QDX       365
1995 TOGY        MM        365
1995 TOGY        MN        365
1995 TOGY        MX        365
1995 TOGY        SE        365
1995 TOMS        AF        356
1995 TOMS        AF_AVG    365
1995 TOMS        FB        355
1995 TOMS        PP        307
1995 TOMT        GD        363
1995 TOMT        HH        363
1995 TOMT        MM        149
1995 TOMT        MN        149
1995 TOMT        MX        149
1995 TOMT        PP        177
1995 TOMT        QD        363
1995 TOMT        QDX       365
1995 TOMT        SE        365
1995 TOMT        SE_AVG    365
1995 TOMT        SE_PCT    365
1995 TOPW        MM        364
1995 TOPW        MN        364
1995 TOPW        MX        364
1995 TOPW        SE        364
1995 TOSM        ET          1
1995 TOSM        MM        364
1995 TOSM        MN        364
1995 TOSM        MX        364
1995 TOSM        PP        361
1995 TOSM        SR        364
1995 TOSM        TA        364
1995 TOSM        TG        365
1995 TOSM        TU        364
1995 TOSM        UI        263
1995 TOSM        WD        364
1995 TOSM        WR        363
1995 TOWC        MM        363
1995 TOWC        MN        363
1995 TOWC        MX        363
1995 TOWC        SE        365
1995 TPEM        MM        364
1995 TPEM        MN        364
1995 TPEM        MX        364
1995 TPEM        SE        365
1995 TRDM        QDX       365
1995 TRGT        AF        365
1995 TRGT        AF_AVG    365
1995 TRGT        FB        365
1995 TRGT        FW1D      365
1995 TRGT        FW2D      365
1995 TRGT        FW3D      365
1995 TRGT        IN        365
1995 TRGT        MM        225
1995 TRGT        MN        225
1995 TRGT        MX        225
1995 TRGT        PP        350
1995 TRGT        QD        365
1995 TRGT        QRD       365
1995 TRGT        QSD       365
1995 TRGT        RG1D      365
1995 TRGT        RG2D      174
1995 TRGT        RG3D      365
1995 TRMT        QDX       365
1995 TRNE        AF        365
1995 TRNE        FB        365
1995 TRNE        IN        365
1995 TRNE        PP        365
1995 TRNE        QD        365
1995 TSNE        GD        363
1995 TSNE        GJ        365
1995 TSNE        HH        365
1995 TSNE        HH1       365
1995 TSNE        HJ        365
1995 TSNE        HJ1       365
1995 TSNE        QD        327
1995 TSNE        QD1       365
1995 TSNE        QJ        365
1995 TSNE        QJ1       365
1995 TURQ        AF        365
1995 TURQ        EV        365
1995 TURQ        FB        365
1995 TURQ        IN        365
1995 TURQ        QD        365
1995 TURQ        QEV       365
1995 TWIRESCO    AF        365
1995 TWIRESCO    AF_MTER   365
1995 TWIRESCO    AF_T_M    365
1995 TWIRESCO    FB        365
1995 TWIRESCO    FB_MTER   365
1995 TWIRESCO    IN        365
1995 TWIRESCO    QD        365
1995 TWIRESCO    QEV       365
1995 TWIRESCO    Q_LC      365
1995 TWITUNCO    GD        365
1995 TWITUNCO    HH        365
1995 TWITUNCO    QD        365
1995 TWNW        MM        363
1995 TWNW        MN        363
1995 TWNW        MX        363
1995 TWNW        SE        365
1995 ULGE        GD        363
1995 ULGE        HH        363
1995 ULGE        PP        344
1995 ULGE        QD        363
1995 UNIVERCO    MM        364
1995 UNIVERCO    MN        364
1995 UNIVERCO    MX        364
1995 UNIVERCO    SE        364
1995 VAMT        GD        365
1995 VAMT        HH        365
1995 VAMT        PP        340
1995 VAMT        QD        365
1995 VIMT        GD        365
1995 VIMT        HH        365
1995 VIMT        PP        351
1995 VIMT        QD        365
1995 VIMT        QDX       365
1995 VNMT        GD        355
1995 VNMT        PP        330
1995 VNMT        QD        355
1995 WAEH        BH        364
1995 WAEH        MM        364
1995 WAEH        MN        364
1995 WAEH        MX        364
1995 WAEH        PP        348
1995 WAEH        TA        100
1995 WAEH        TU        364
1995 WAEH        UA         35
1995 WAEH        WD        364
1995 WAEH        WS        364
1995 WAKS        AF        365
1995 WAKS        FB        365
1995 WAKS        IN        365
1995 WAKS        PP        365
1995 WAKS        QD        365
1995 WALM        MM        364
1995 WALM        MN        364
1995 WALM        MX        364
1995 WALM        SE        365
1995 WALM        SE_AVG    365
1995 WALM        SE_PCT    261
1995 WALT        BH        328
1995 WALT        MM        329
1995 WALT        MN        329
1995 WALT        MX        329
1995 WALT        PP        305
1995 WALT        TA         86
1995 WALT        TU        329
1995 WALT        UA         21
1995 WALT        WD        329
1995 WALT        WS        329
1995 WASCH       GD        334
1995 WASCH       PP        316
1995 WBKS        AF        365
1995 WBKS        FB        365
1995 WBKS        IN        365
1995 WBKS        PP        365
1995 WBKS        QD        365
1995 WBSY        MM        365
1995 WBSY        MN        365
1995 WBSY        MX        365
1995 WBSY        SE        365
1995 WCNE        AF        365
1995 WCNE        EV        365
1995 WCNE        EVF       365
1995 WCNE        FB        365
1995 WCNE        GD        365
1995 WCNE        GJ        274
1995 WCNE        IN        365
1995 WCNE        INMD      365
1995 WCR         AF        365
1995 WCR         FB        365
1995 WCR         IN        365
1995 WCR         PP        348
1995 WCR         QD        365
1995 WDDY        FB        194
1995 WDDY        RAD       365
1995 WDDY        RBD       365
1995 WDDY        RCD       365
1995 WDDY        RDD       365
1995 WDDY        RED       365
1995 WDDY        RFD       365
1995 WDDY        RID       364
1995 WDDY        RJD       364
1995 WDDY        RKD       364
1995 WDDY        RLD       364
1995 WGWY        EH        155
1995 WGWY        MM        365
1995 WGWY        MN        365
1995 WGWY        MX        365
1995 WGWY        PP        365
1995 WGWY        UA         35
1995 WGWY        WD        365
1995 WGWY        WS        365
1995 WHEI        MM        364
1995 WHEI        MN        364
1995 WHEI        MX        364
1995 WHEI        SE        365
1995 WHTM        MM        363
1995 WHTM        MN        363
1995 WHTM        MX        363
1995 WHTM        SE        365
1995 WHWY        GD        363
1995 WHWY        HH        365
1995 WHWY        HH1       365
1995 WHWY        MM        260
1995 WHWY        MN        260
1995 WHWY        MX        260
1995 WHWY        PP        352
1995 WHWY        QD        362
1995 WHWY        QD1       363
1995 WILCANCO    GJ        296
1995 WILCANCO    HJ        108
1995 WILCANCO    QJ        108
1995 WILRESCO    AF        364
1995 WILRESCO    FB        364
1995 WILRESCO    IN        240
1995 WILRESCO    QD        334
1995 WILWCRCO    GD        364
1995 WILWCRCO    HH        364
1995 WILWCRCO    QD        364
1995 WINPARCO    MM        305
1995 WINPARCO    MN        305
1995 WINPARCO    MX        305
1995 WINPARCO    PP        247
1995 WLLC        MM        365
1995 WLLC        MN        365
1995 WLLC        MX        365
1995 WLLC        SE        365
1995 WLLC        SE_AVG    365
1995 WLVW        MM        356
1995 WLVW        MN        356
1995 WLVW        MX        356
1995 WLVW        SE        365
1995 WMNE        EH        163
1995 WMNE        MM        365
1995 WMNE        MN        365
1995 WMNE        MX        365
1995 WMNE        PP        365
1995 WMNE        UA         35
1995 WMNE        WD        364
1995 WMNE        WS        364
1995 WNDY        MM        365
1995 WNDY        MN        365
1995 WNDY        MX        365
1995 WNDY        SE        365
1995 WODM        MM        364
1995 WODM        MN        364
1995 WODM        MX        364
1995 WODM        SE        365
1995 WODM        SE_AVG    365
1995 WODM        SE_PCT    247
1995 WPMT        GD        296
1995 WPMT        HH        286
1995 WPMT        PP        262
1995 WPMT        QD        286
1995 WPWY        EH        159
1995 WPWY        MM        365
1995 WPWY        MN        365
1995 WPWY        MX        365
1995 WPWY        PP        365
1995 WPWY        UA         35
1995 WPWY        WD        365
1995 WPWY        WS        365
1995 WRBD        GD        363
1995 WRBD        HH        363
1995 WRBD        QD        363
1995 WRBD        QDX       365
1995 WRCH        GD        358
1995 WRCH        HH        358
1995 WRCH        QD        358
1995 WRCH        QDX       365
1995 WRCH        QD_BLCK   358
1995 WRCH        QN        358
1995 WRCH        QUD       365
1995 WRCH        QX        358
1995 WRDY        GD        363
1995 WRDY        HH        358
1995 WRDY        QD        358
1995 WRDY        QDX       365
1995 WRDY        QN        358
1995 WRDY        QX        358
1995 WREH        PP        351
1995 WRKY        GD        361
1995 WRKY        HH        328
1995 WRKY        QD        328
1995 WRKY        QDX       365
1995 WRKY        QN        328
1995 WRKY        QX        328
1995 WRNE        GJ        365
1995 WRNE        HJ        365
1995 WRNE        HJ1       365
1995 WRNE        QJ        365
1995 WRNE        QJ1       365
1995 WRPC        MM        364
1995 WRPC        MN        364
1995 WRPC        MX        364
1995 WRPC        SE        364
1995 WRRW        MM        363
1995 WRRW        MN        363
1995 WRRW        MX        363
1995 WRRW        SE        363
1995 WRRY        GD        342
1995 WRRY        HH        342
1995 WRRY        QD        342
1995 WRRY        QDX       365
1995 WRRY        QN        342
1995 WRRY        QX        342
1995 WRRY        SE        365
1995 WRRY        SE_PCT    365
1995 WRSH        GD        365
1995 WRSH        HH        365
1995 WRSH        PP        347
1995 WRSH        QD        365
1995 WRSY        GD        364
1995 WRSY        HH        364
1995 WRSY        QD        364
1995 WRSY        QDX       365
1995 WRSY        SE        365
1995 WRSY        SE_PCT    365
1995 WRWT        PP        350
1995 WSKM        MM        362
1995 WSKM        MN        362
1995 WSKM        MX        362
1995 WSKM        SE        365
1995 WSNE        GJ        365
1995 WSNE        HJ        365
1995 WSNE        HJ1       365
1995 WSNE        QJ        365
1995 WSNE        QJ1       365
1995 WSNE1       GH        365
1995 WSWY        EH        147
1995 WSWY        MM        365
1995 WSWY        MN        365
1995 WSWY        MX        365
1995 WSWY        PC2       142
1995 WSWY        PP        365
1995 WSWY        WD        365
1995 WSWY        WS        224
1995 WURDITCO    GD        364
1995 WURDITCO    HH        339
1995 WURDITCO    QD        339
1995 WWWY        EH        165
1995 WWWY        MM        364
1995 WWWY        MN        364
1995 WWWY        MX        364
1995 WWWY        PP        365
1995 WWWY        UA         35
1995 WWWY        WD        364
1995 WWWY        WS        364
1995 WYCY        GJ        365
1995 WYCY        HJ        364
1995 WYCY        QDX       193
1995 WYCY        QJ        365
1995 YOUY        MM        363
1995 YOUY        MN        363
1995 YOUY        MX        363
1995 YOUY        SE        365
1995 YRCM        GD        186
1995 YRCM        HH        186
1995 YRCM        QD        186
1995 YRCM        QDX       365
1995 YRLM        QDX       365
1995 ZURICHMT    GJ        258
1995 ZURICHMT    HJ        257
1995 ZURICHMT    QJ        365
1996 ADATUNCO    GD        366
1996 ADATUNCO    HH        366
1996 ADATUNCO    QD        366
1996 ADNE        GJ        366
1996 ADNE        HJ        366
1996 ADNE        HJ1       366
1996 ADNE        QJ        366
1996 ADNE        QJ1       366
1996 AGR         AF        366
1996 AGR         FB        366
1996 AGR         GD        366
1996 AGR         HH        366
1996 AGR         IN        366
1996 AGR         QD        366
1996 AGR         QJ        366
1996 AGR         QRD       366
1996 AINE        GJ        366
1996 AINE        QJ        366
1996 ALCR        AF        366
1996 ALCR        EV        366
1996 ALCR        EVF       366
1996 ALCR        FB        366
1996 ALCR        IN        366
1996 ALCR        QD        366
1996 ALCR        QD1       366
1996 ALTUS       AF        327
1996 ALTUS       AF_AVG    365
1996 ALTUS       FB        328
1996 ALTUS       IN        122
1996 ALTUS       PP        366
1996 ALTUS       PU         66
1996 ALTUS       QD        125
1996 ALTUS       QRD       328
1996 ALTUS       QSD       328
1996 ALTUS       RG1D      123
1996 ALTUS       RG2D      122
1996 ALTUS       RG3D      123
1996 ALTUS       RG4D      122
1996 ALTUS       RG5D      122
1996 ALTUS       RG6D      119
1996 ALTUS       RG7D      122
1996 ALTUS       RG8D      122
1996 ALTUS       RG9D      103
1996 ANAD        GD        365
1996 ANAD        PP        362
1996 ANAD        PU         28
1996 ANCR        AF        366
1996 ANCR        FB        366
1996 ANCR        IN        366
1996 ANCR        QD        366
1996 APSC        MM        365
1996 APSC        MN        365
1996 APSC        MX        365
1996 APSC        SE        365
1996 ARBUCK      AF        164
1996 ARBUCK      AF_AVG    365
1996 ARBUCK      FB        167
1996 ARBUCK      PP        336
1996 ARBUCK      PU         28
1996 ARKAVOCO    GD        363
1996 ARKAVOCO    HH        351
1996 ARKAVOCO    MM        364
1996 ARKAVOCO    MN        364
1996 ARKAVOCO    MX        364
1996 ARKAVOCO    QD        351
1996 ARKCANCO    GD        352
1996 ARKCANCO    HH        352
1996 ARKCANCO    MM        217
1996 ARKCANCO    MN        217
1996 ARKCANCO    MX        217
1996 ARKCANCO    QD        352
1996 ARKGRNCO    GD        300
1996 ARKGRNCO    HH        115
1996 ARKGRNCO    QD        115
1996 ARKNATCO    GD        204
1996 ARKNATCO    QD        204
1996 ARKNEPCO    GD        366
1996 ARKNEPCO    HH        366
1996 ARKNEPCO    MM        366
1996 ARKNEPCO    MN        366
1996 ARKNEPCO    MX        366
1996 ARKNEPCO    QD        366
1996 ARKPORCO    GD        347
1996 ARKPORCO    HH        136
1996 ARKPORCO    MM        348
1996 ARKPORCO    MN        348
1996 ARKPORCO    MX        348
1996 ARKPORCO    QD        136
1996 ARKPUECO    GD        327
1996 ARKPUECO    HH        285
1996 ARKPUECO    MM        307
1996 ARKPUECO    MN        307
1996 ARKPUECO    MX        307
1996 ARKPUECO    QD        285
1996 ARKSALCO    GD        363
1996 ARKSALCO    HH        359
1996 ARKSALCO    QD        359
1996 ARKWELCO    GD        366
1996 ARKWELCO    HH        366
1996 ARKWELCO    QD        366
1996 ARNE        AF        366
1996 ARNE        CHL       366
1996 ARNE        CHR       366
1996 ARNE        EV        366
1996 ARNE        EVF       366
1996 ARNE        FB        366
1996 ARNE        IN        366
1996 ARNE        QD        366
1996 ARROWCO     MM        364
1996 ARROWCO     MN        364
1996 ARROWCO     MX        364
1996 ARROWCO     SE        365
1996 ARWT        GD        321
1996 ARWT        HH        257
1996 ARWT        PP        274
1996 ARWT        PU        184
1996 ARWT        QD        257
1996 ASNC        MM        365
1996 ASNC        MN        365
1996 ASNC        MX        365
1996 ASNC        SE        366
1996 ASNC        SE_AVG    366
1996 ASNC        SE_PCT    363
1996 BACK        GD        209
1996 BACK        HH        204
1996 BACK        QD        204
1996 BADM        MM        365
1996 BADM        MN        365
1996 BADM        MX        365
1996 BADM        SE        366
1996 BBNE        AF        366
1996 BBNE        FB        366
1996 BBNE        GD        366
1996 BBNE        IN          5
1996 BBNE        QD          5
1996 BBR         AF        366
1996 BBR         EV        153
1996 BBR         FB        366
1996 BBR         IN        366
1996 BBR         PP        366
1996 BBR         QD        366
1996 BBR         QEBBD     366
1996 BBR         QEHD      366
1996 BBR         QESD      366
1996 BBR         QESPD     366
1996 BBR         QJ        366
1996 BBR         QRIV      366
1996 BBR         QRIVS     366
1996 BBR         QROD      366
1996 BBR         QSD       366
1996 BBR         QV4X5     366
1996 BBR         QVJF      366
1996 BBR         QZD       366
1996 BBR         SE        366
1996 BBR         SE_AVG    366
1996 BBR         SE_PCT    366
1996 BBR         VT_BB     366
1996 BBR         VT_HM     366
1996 BBR         VT_SH     366
1996 BBR         VT_SP     366
1996 BBRSFD      AF        174
1996 BBRSFD      FB        366
1996 BBTM        QDX       366
1996 BBWS        EV        345
1996 BBWS        MM        358
1996 BBWS        MN        358
1996 BBWS        MX        358
1996 BBWS        PP        306
1996 BBWS        PU         89
1996 BBWS        UA        297
1996 BBWS        WD        299
1996 BBWY        QDX       366
1996 BDCM        GD        366
1996 BDCM        HH        366
1996 BDCM        QD        366
1996 BEAM        MM        365
1996 BEAM        MN        365
1996 BEAM        MX        365
1996 BEAM        SE        366
1996 BERM        SE        366
1996 BERTHSPC    MM        366
1996 BERTHSPC    MN        366
1996 BERTHSPC    MX        366
1996 BERTHSPC    SE        366
1996 BEVM        MM        364
1996 BEVM        MN        364
1996 BEVM        MX        364
1996 BEVM        SE        366
1996 BFR         AF        366
1996 BFR         FB        366
1996 BFR         IN        366
1996 BFR         QD        366
1996 BFR         QJI       366
1996 BFR         QJN       366
1996 BFR         QJS       366
1996 BFWY        GD        366
1996 BFWY        HH        366
1996 BFWY        QD        366
1996 BHDY        GD        207
1996 BHDY        QD        202
1996 BHMT        GD        366
1996 BHMT        HH        366
1996 BHMT        PP        365
1996 BHMT        PU        195
1996 BHMT        QD        366
1996 BHMT        QDX       366
1996 BHMT        SE        366
1996 BHMT        SE_PCT    366
1996 BHR         AF        366
1996 BHR         AF_AVG    365
1996 BHR         CFS_MW    366
1996 BHR         FB        366
1996 BHR         FB_MOS    366
1996 BHR         FB_OPAV   366
1996 BHR         FD        366
1996 BHR         GAIN      366
1996 BHR         GAIN2     366
1996 BHR         GAINX     366
1996 BHR         IN        366
1996 BHR         INX       366
1996 BHR         PP        366
1996 BHR         PP_EFF    366
1996 BHR         QD        366
1996 BHR         QDX       366
1996 BHR         QED       366
1996 BHR         QJ        366
1996 BHR         QRD       366
1996 BHR         QROD      366
1996 BHR         QSD       366
1996 BHR         SE        366
1996 BHR         SEBH      366
1996 BHR         SEBHB     366
1996 BHR         SEBHB_A   366
1996 BHR         SEBHB_P   366
1996 BHR         SEBH_AV   365
1996 BHR         SEBH_PC   366
1996 BHR         SETT      366
1996 BHR         SE_AVG    366
1996 BHR         SE_PCT    366
1996 BHR         SR        366
1996 BHR         TD        366
1996 BHR         VT        366
1996 BHR         WK        363
1996 BHR         WL        363
1996 BHR         WM        366
1996 BHR         WN        366
1996 BHR         WY        366
1996 BHR         WZ        363
1996 BHSX        AF        366
1996 BHSX        BH        366
1996 BHSX        CHSTOR    366
1996 BHSX        FB        366
1996 BHSX        FB_CHG    366
1996 BHSX        FD        366
1996 BHSX        FN        366
1996 BHSX        FX        366
1996 BHSX        GD        366
1996 BHSX        GJ        327
1996 BHSX        HH        343
1996 BHSX        HJ        332
1996 BHSX        NP        177
1996 BHSX        NT        366
1996 BHSX        OP        176
1996 BHSX        PSAT      366
1996 BHSX        QD        366
1996 BHSX        QDX       366
1996 BHSX        QJ        366
1996 BHSX        QRD       366
1996 BHSX        QRD_AVG   365
1996 BHSX        WK        366
1996 BHSX        WL        366
1996 BHSX        WM        366
1996 BHSX        WN        366
1996 BHSX        WY        366
1996 BHSX        WZ        366
1996 BIGSAOWY    MM        364
1996 BIGSAOWY    MN        364
1996 BIGSAOWY    MX        364
1996 BIGSAOWY    SE        364
1996 BIL         GD        366
1996 BIL         HH        361
1996 BIL         PP        365
1996 BIL         PU        195
1996 BIL         QD        366
1996 BIL         QD_AVG    365
1996 BLAY        GD        365
1996 BLAY        HH        365
1996 BLAY        QD        365
1996 BLAY        QDX       366
1996 BLAY        QN        365
1996 BLAY        QX        365
1996 BLAY        SE        366
1996 BLAY        SE_PCT    366
1996 BLBM        MM        364
1996 BLBM        MN        364
1996 BLBM        MX        364
1996 BLBM        SE        366
1996 BLCK        GD        354
1996 BLCK        HH        354
1996 BLCK        MM        354
1996 BLCK        MN        354
1996 BLCK        MX        354
1996 BLCK        PP        348
1996 BLCK        PU        149
1996 BLCK        QD        354
1996 BLCK        QDX       366
1996 BLCK        QN        354
1996 BLCK        QX        354
1996 BLDY        MM        365
1996 BLDY        MN        365
1996 BLDY        MX        365
1996 BLDY        SE        366
1996 BLKC        MM        365
1996 BLKC        MN        365
1996 BLKC        MX        365
1996 BLKC        SE        365
1996 BLOM        MM        304
1996 BLOM        MN        304
1996 BLOM        MX        304
1996 BLOM        SE        366
1996 BLR         AF        366
1996 BLR         AF_AVG    365
1996 BLR         CHSTOR    366
1996 BLR         FB        366
1996 BLR         IN        366
1996 BLR         QD        366
1996 BLR         RBD       325
1996 BLR         RDD       325
1996 BLR         RFD       325
1996 BLR         RHD       325
1996 BLR         SE        366
1996 BLR         SE_AVG    366
1996 BLR         SE_PCT    366
1996 BLTW        MM        365
1996 BLTW        MN        365
1996 BLTW        MX        365
1996 BLTW        SE        366
1996 BLUDILCO    GD        366
1996 BLUDILCO    QD        366
1996 BLUGRECO    GD        366
1996 BLUGRECO    HH        362
1996 BLUGRECO    MM        366
1996 BLUGRECO    MN        366
1996 BLUGRECO    MX        366
1996 BLUGRECO    PP        365
1996 BLUGRECO    PU        264
1996 BLUGRECO    QD        362
1996 BLWY        MM        363
1996 BLWY        MN        363
1996 BLWY        MX        363
1996 BLWY        SE        366
1996 BOMM        MM        363
1996 BOMM        MN        363
1996 BOMM        MX        363
1996 BOMM        SE        366
1996 BOMT        ET        347
1996 BOMT        MM        346
1996 BOMT        MN        346
1996 BOMT        MX        346
1996 BOMT        PP        189
1996 BOMT        SR        347
1996 BOMT        TA        347
1996 BOMT        TG        366
1996 BOMT        UA        346
1996 BOMT        WD        347
1996 BOMT        WGD       118
1996 BOMT        WR        347
1996 BOMT        YM        347
1996 BONC        AF        366
1996 BONC        AF_AVG    365
1996 BONC        EH        366
1996 BONC        FB        366
1996 BONC        IN        366
1996 BONC        PP        366
1996 BONC        QD        366
1996 BONC        QJ        366
1996 BONC        QRD       366
1996 BOUTUNCO    GD        366
1996 BOUTUNCO    HH        366
1996 BOUTUNCO    QD        366
1996 BOXM        MM        365
1996 BOXM        MN        365
1996 BOXM        MX        365
1996 BOXM        SE        366
1996 BOYR        AF        366
1996 BOYR        AF_AVG    365
1996 BOYR        FB        366
1996 BOYR        IN        366
1996 BOYR        PP        366
1996 BOYR        QD        366
1996 BOYR        QED       366
1996 BOYR        QROD      366
1996 BOYR        QSD       366
1996 BOYR        RAID      354
1996 BOYR        RBID      354
1996 BOYR        SE        366
1996 BOYR        SE_AVG    366
1996 BOYR        SE_PCT    366
1996 BOYR        SR        353
1996 BOYR        TD        366
1996 BOYR        VT        366
1996 BOYW        EV        162
1996 BOYW        MM        203
1996 BOYW        MN        203
1996 BOYW        MX        203
1996 BOYW        PP        201
1996 BOZM        ET        357
1996 BOZM        MM        366
1996 BOZM        MN        366
1996 BOZM        MX        366
1996 BOZM        PP        366
1996 BOZM        PU        366
1996 BOZM        SR        366
1996 BOZM        TA        366
1996 BOZM        TG        366
1996 BOZM        UA        335
1996 BOZM        WD        366
1996 BOZM        WGD       118
1996 BOZM        WR        366
1996 BOZM        YM        357
1996 BRCM        SE        366
1996 BRCW        MM        365
1996 BRCW        MN        365
1996 BRCW        MX        365
1996 BRCW        SE        366
1996 BRCW        SE_AVG    366
1996 BRJW        MM        365
1996 BRJW        MN        365
1996 BRJW        MX        365
1996 BRJW        SE        366
1996 BRMC        MM        365
1996 BRMC        MN        365
1996 BRMC        MX        365
1996 BRMC        SE        365
1996 BROKLNWY    MM        365
1996 BROKLNWY    MN        365
1996 BROKLNWY    MX        365
1996 BROKLNWY    SE        366
1996 BROKLNWY    SE_AVG    366
1996 BSCK        GD        200
1996 BSCK        HH        200
1996 BSCK        QD        200
1996 BSCK        QDX       183
1996 BSDY        MM        364
1996 BSDY        MN        364
1996 BSDY        MX        364
1996 BSDY        SE        366
1996 BTABESCO    GD        286
1996 BTABESCO    HH        286
1996 BTABESCO    MM        286
1996 BTABESCO    MN        286
1996 BTABESCO    MX        286
1996 BTABESCO    QD        286
1996 BTBLESCO    GD        366
1996 BTBLESCO    HH        366
1996 BTBLESCO    MM         10
1996 BTBLESCO    MN         10
1996 BTBLESCO    MX         10
1996 BTBLESCO    QD        366
1996 BTCANYCO    GD        289
1996 BTCANYCO    HH        289
1996 BTCANYCO    MM        291
1996 BTCANYCO    MN        291
1996 BTCANYCO    MX        291
1996 BTCANYCO    QD        289
1996 BTNFDRCO    GD        272
1996 BTNFDRCO    HH        272
1996 BTNFDRCO    QD        272
1996 BTNW        MM        365
1996 BTNW        MN        365
1996 BTNW        MX        365
1996 BTNW        SE        366
1996 BUSTUNCO    GD        146
1996 BUSTUNCO    HH        146
1996 BUSTUNCO    QD        146
1996 BVB         QDX       245
1996 BVTB        GD        357
1996 BVTB        HH        357
1996 BVTB        QD        357
1996 CANE        AF        132
1996 CANE        FB        132
1996 CANE        IN          6
1996 CANW        MM        324
1996 CANW        MN        324
1996 CANW        MX        324
1996 CANW        SE        366
1996 CARE        GD        364
1996 CARE        HH        364
1996 CARE        PP        360
1996 CARE        PU         28
1996 CARE        QD        364
1996 CARTERCO    AF        182
1996 CARTERCO    FB        172
